Time [s],Channel 2
10.468495875,1
10.468594000,0
10.468695917,1
10.468794042,0
10.468896000,1
10.468994083,0
10.469096000,1
10.469194167,0
10.469296042,1
10.469394167,0
10.469496083,1
10.469594208,0
10.469696083,1
10.469794250,0
10.469896125,1
10.469994250,0
10.470096167,1
10.470194292,0
10.470296167,1
10.470394375,0
10.470496250,1
10.470594375,0
10.470696250,1
10.470794417,0
10.470896292,1
10.470994458,0
10.471096333,1
10.471194458,0
10.471296375,1
10.471394542,0
10.471496417,1
10.471594542,0
10.471696500,1
10.471794583,0
10.471896500,1
10.471994625,0
10.472096542,1
10.472194667,0
10.472296500,1
10.472394708,0
10.472496625,1
10.472594750,0
10.472696667,1
10.472794750,0
10.472896667,1
10.472994792,0
10.473096708,1
10.473194833,0
10.473296417,1
10.473296458,0
10.473296583,1
10.473296625,0
10.473296667,1
10.473394875,0
10.473496792,1
10.473594917,0
10.473696917,1
10.473794917,0
10.473896875,1
10.473994958,0
10.474096917,1
10.474195000,0
10.474296958,1
10.474395083,0
10.474496917,1
10.474595083,0
10.474697000,1
10.474795125,0
10.474897042,1
10.474995125,0
10.475097042,1
10.475195167,0
10.475297125,1
10.475395250,0
10.475497125,1
10.475595250,0
10.475697125,1
10.475795292,0
10.475897250,1
10.475995333,0
10.476097208,1
10.476195375,0
10.476297250,1
10.476395417,0
10.476497292,1
10.476595417,0
10.476697292,1
10.476795458,0
10.476897333,1
10.476995500,0
10.477097417,1
10.477195542,0
10.477297417,1
10.477395583,0
10.477497500,1
10.477595583,0
10.477697500,1
10.477795625,0
10.477897542,1
10.477995667,0
10.478097625,1
10.478195708,0
10.478297583,1
10.478395750,0
10.478497708,1
10.478595792,0
10.478697708,1
10.478795792,0
10.478898042,1
10.478995833,0
10.479099250,1
10.479196542,0
10.479298667,1
10.479396625,0
10.479498417,1
10.479596917,0
10.479698542,1
10.479796667,0
10.479899667,1
10.480007250,0
10.480108167,1
10.480206375,0
10.480308792,1
10.480406292,0
10.480508167,1
10.480608583,0
10.480710833,1
10.480797208,0
10.480899125,1
10.480997292,0
10.481099208,1
10.481197333,0
10.481299250,1
10.481397417,0
10.481499292,1
10.481597417,0
10.481699333,1
10.481797458,0
10.481899292,1
10.481997500,0
10.482099417,1
10.482198583,0
10.482299458,1
10.482397583,0
10.482499458,1
10.482597667,0
10.482699500,1
10.482797625,0
10.482899583,1
10.482997667,0
10.483099583,1
10.483197708,0
10.483299458,1
10.483397750,0
10.483499625,1
10.483597750,0
10.483699667,1
10.483797833,0
10.483909833,1
10.483996792,0
10.484098500,1
10.484196667,0
10.484300500,1
10.484396875,0
10.484498833,1
10.484596958,0
10.484717917,1
10.484830250,0
10.484932167,1
10.485030292,0
10.485131125,1
10.485235542,0
10.485333917,1
10.485431000,0
10.485539583,1
10.485632458,0
10.485739333,1
10.485834042,0
10.485936292,1
10.486034000,0
10.486134500,1
10.486237417,0
10.486339875,1
10.486434500,0
10.486536667,1
10.486632875,0
10.486740667,1
10.486834458,0
10.486936625,1
10.487033083,0
10.487139958,1
10.487239333,0
10.487336833,1
10.487434667,0
10.487538292,1
10.487633083,0
10.487740917,1
10.487832875,0
10.487939667,1
10.488034458,0
10.488134958,1
10.488239083,0
10.488318958,1
10.488319000,0
10.488319042,1
10.488417208,0
10.488519125,1
10.488615792,0
10.488701583,1
10.488799208,0
10.488901083,1
10.488999208,0
10.489101000,1
10.489199208,0
10.489301042,1
10.489399250,0
10.489501125,1
10.489599250,0
10.489701167,1
10.489799292,0
10.489901208,1
10.489999333,0
10.490101250,1
10.490199375,0
10.490301292,1
10.490399417,0
10.490501292,1
10.490599458,0
10.490701375,1
10.490799458,0
10.490901417,1
10.490999542,0
10.491101417,1
10.491199542,0
10.491301333,1
10.491399625,0
10.491501500,1
10.491599625,0
10.491701542,1
10.491799667,0
10.491901167,1
10.491901208,0
10.491901542,1
10.491999708,0
10.492101583,1
10.492199708,0
10.492301667,1
10.492399792,0
10.492501667,1
10.492599792,0
10.492701708,1
10.492799833,0
10.492901583,1
10.492999875,0
10.493103417,1
10.493201417,0
10.493303292,1
10.493401458,0
10.493502417,1
10.493600667,0
10.493702542,1
10.493800708,0
10.493902625,1
10.494000750,0
10.494102625,1
10.494200792,0
10.494302708,1
10.494400833,0
10.494502750,1
10.494600833,0
10.494702708,1
